Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Eco,Class_Eco Plus
35,882.0,1,4,1,4,3,1,3,3,4,5,4,5,5,3,50,0.0,0,True,False,True,False,True
43,2380.5,2,2,2,2,4,4,4,4,5,3,4,4,4,4,50,0.0,1,True,False,False,False,False
58,637.5,5,5,3,5,5,5,4,4,4,4,4,3,4,4,50,0.0,1,False,False,False,False,False
41,2196.0,3,4,3,3,3,5,5,4,3,4,4,5,3,5,348,273.0,0,False,False,True,True,False
40,1383.0,3,5,3,3,4,3,4,4,5,2,4,3,5,4,51,0.0,0,False,False,True,True,False
38,1105.5,2,5,2,3,4,2,4,4,4,2,4,3,5,4,164,113.0,0,False,False,True,True,False
55,3781.5,3,1,1,1,3,3,3,4,3,1,2,3,3,3,56,49.0,0,False,False,False,True,False
37,891.0,4,0,4,3,5,4,5,5,5,4,5,5,5,5,50,0.0,1,False,True,False,False,False
38,1404.0,4,2,4,1,2,4,4,2,3,5,4,4,5,2,50,0.0,1,True,True,False,False,False
72,1419.0,4,2,4,3,3,4,3,3,2,1,4,4,3,3,50,14.0,0,True,False,True,True,False
80,1381.5,3,4,3,3,4,4,5,2,2,3,2,3,2,5,50,0.0,0,False,False,True,True,False
43,1302.0,4,4,4,4,2,4,2,2,2,3,3,4,4,2,76,28.0,0,False,True,False,True,False
78,3271.5,3,5,1,5,2,3,4,3,3,3,3,3,3,4,53,13.0,0,False,False,False,False,False
57,319.5,4,2,3,3,4,3,4,1,1,1,4,3,1,4,109,44.0,0,True,False,False,False,False
37,406.5,1,3,1,4,5,1,5,5,1,4,3,2,3,5,50,26.0,0,True,False,True,True,False
69,2068.5,2,2,2,3,1,2,1,1,4,4,4,2,3,1,50,0.0,0,True,True,False,True,False
62,2922.0,3,3,3,3,5,5,5,4,4,4,5,3,4,5,50,0.0,1,True,False,False,False,False
88,2647.5,1,1,1,1,2,1,3,4,4,4,4,4,4,3,50,0.0,1,False,False,False,False,False
56,3906.0,0,0,0,3,3,5,4,4,4,4,4,3,4,3,50,0.0,1,True,False,False,False,False
51,300.0,4,2,2,2,4,4,4,4,1,2,3,2,4,4,50,0.0,0,False,False,False,True,False
57,4116.0,2,1,1,1,3,4,4,2,2,2,2,3,2,3,85,31.0,0,False,False,False,False,False
44,613.5,5,5,5,2,5,0,5,5,5,4,4,5,5,5,50,0.0,1,False,True,False,False,False
68,5076.0,5,5,4,5,4,5,4,5,5,5,5,4,5,3,87,31.0,1,False,False,False,False,False
45,3418.5,3,3,3,3,5,5,5,5,4,3,5,5,4,5,51,0.0,1,False,False,False,False,False
25,324.0,0,0,0,3,2,0,2,2,3,3,4,5,4,2,50,0.0,1,True,False,True,True,False
59,1156.5,2,4,4,4,3,4,3,2,2,2,2,2,2,4,95,38.0,0,False,False,False,True,False
70,1144.5,3,5,4,3,2,4,2,2,5,4,4,5,5,2,50,0.0,0,True,False,True,True,False
60,4500.0,3,5,5,5,2,3,3,1,1,1,3,3,1,4,170,108.0,0,True,False,False,False,False
23,435.0,2,4,2,4,1,2,1,1,3,3,4,4,5,1,50,0.0,0,True,False,True,True,False
68,3805.5,2,2,3,2,2,4,4,4,4,4,4,5,4,1,79,20.0,1,True,False,False,False,False
69,2502.0,1,5,1,1,2,4,5,5,5,5,5,3,5,5,50,0.0,1,True,False,False,False,False
55,450.0,4,4,4,3,4,4,4,4,3,2,5,3,5,4,74,17.0,0,False,False,True,True,False
26,2383.5,3,4,3,4,1,3,1,1,5,4,3,4,5,1,151,58.0,0,True,False,True,True,False
57,1821.0,2,3,2,4,4,2,4,3,3,2,3,1,3,1,53,27.0,0,True,False,True,False,False
44,3960.0,4,4,4,4,4,4,4,2,2,2,4,4,1,4,58,0.0,0,True,True,False,False,False
40,4900.5,1,1,1,1,5,5,5,5,3,3,5,5,4,5,50,0.0,1,True,False,False,False,False
61,2380.5,3,3,3,3,3,5,4,4,4,4,4,3,4,5,52,3.0,1,False,False,False,False,False
51,553.5,5,5,5,5,5,5,5,5,1,3,3,5,4,5,66,4.0,1,True,False,False,True,False
50,3628.5,3,2,3,3,5,3,1,5,3,4,4,1,3,5,77,13.0,0,False,False,True,True,False
57,2859.0,2,2,2,2,3,4,5,4,4,4,4,3,4,4,78,25.0,1,False,False,False,False,False
47,565.5,4,3,3,3,4,4,4,4,2,3,4,1,3,4,50,0.0,0,False,False,False,False,False
70,4888.5,4,4,4,4,1,3,1,4,4,4,4,4,4,5,50,0.0,1,True,False,False,False,False
44,792.0,1,1,4,1,4,4,4,4,4,2,4,3,5,4,50,0.0,1,True,False,False,False,False
66,816.0,2,5,5,5,2,2,2,2,1,2,4,1,3,2,50,0.0,0,True,False,False,False,True
68,843.0,4,4,4,3,3,4,3,3,5,4,5,5,5,3,50,0.0,0,True,False,True,True,False
79,1141.5,3,5,5,5,2,4,4,3,3,3,3,4,3,3,50,0.0,0,False,False,False,False,False
76,909.0,1,4,1,2,1,1,1,1,5,4,5,5,5,1,120,61.0,0,True,False,True,True,False
59,1513.5,2,3,2,3,5,3,4,1,1,2,1,4,1,1,52,0.0,0,False,False,True,True,False
60,940.5,3,3,3,3,2,4,3,3,3,3,3,4,3,3,50,10.0,0,True,False,False,False,False
65,999.0,4,4,4,3,5,4,5,5,1,2,4,4,5,5,56,1.0,0,True,False,True,True,False
49,3223.5,1,1,5,1,4,5,5,4,4,5,4,4,4,5,76,14.0,1,True,False,False,False,False
65,1575.0,4,5,5,5,2,1,3,4,4,4,4,1,4,3,50,0.0,1,False,False,False,True,False
73,426.0,5,4,2,4,5,5,5,5,3,2,2,1,2,5,110,45.0,1,True,False,False,False,True
81,907.5,2,3,2,3,4,4,4,5,5,2,2,4,5,2,50,7.0,0,False,False,True,True,False
58,5976.0,4,4,4,4,2,5,4,2,2,3,2,3,2,5,57,0.0,1,True,False,False,False,False
39,1806.0,5,5,5,4,2,5,5,2,5,3,4,5,5,2,65,0.0,1,True,True,False,True,False
60,1191.0,2,2,2,4,2,4,4,4,5,4,4,4,1,4,388,333.0,0,False,False,True,True,False
64,2347.5,2,2,2,2,5,5,4,5,5,5,5,4,5,5,50,0.0,1,True,False,False,False,False
62,1450.5,4,5,3,5,3,4,3,3,1,1,3,4,4,3,73,45.0,0,True,False,False,True,False
38,151.5,1,1,1,2,1,1,1,1,1,5,2,3,2,1,50,11.0,0,True,True,False,True,False
39,2385.0,3,3,3,3,3,3,3,3,2,3,4,3,3,3,50,0.0,0,False,False,False,False,False
33,1720.5,3,3,3,4,3,3,3,3,4,3,4,1,4,3,50,21.0,0,True,True,False,True,False
58,892.5,3,5,3,5,3,3,3,3,1,4,4,2,2,3,53,0.0,0,True,False,True,True,False
75,964.5,3,3,3,3,5,3,3,3,3,3,3,3,3,2,50,0.0,0,False,False,False,True,False
49,210.0,1,5,1,1,2,1,2,2,4,5,3,4,4,2,95,50.0,0,True,False,True,True,False
62,579.0,2,3,3,3,2,2,2,2,1,3,4,5,2,2,57,1.0,1,True,False,False,True,False
87,1798.5,1,2,1,1,1,1,1,1,3,5,4,1,3,1,54,0.0,0,True,False,False,True,False
28,2682.0,2,5,2,4,2,2,2,2,4,4,4,3,4,2,50,0.0,0,True,False,True,False,True
42,1518.0,4,3,3,2,3,3,3,3,4,2,5,3,4,3,50,0.0,0,False,True,False,False,False
54,874.5,5,5,5,5,3,4,5,5,5,5,5,3,5,3,61,8.0,1,True,False,False,False,False
57,1218.0,5,1,1,1,2,3,2,5,5,5,5,1,5,1,89,32.0,1,False,False,False,True,False
45,3495.0,2,2,2,3,2,2,2,2,4,5,5,3,5,2,50,0.0,0,False,True,False,False,False
58,358.5,3,0,3,4,5,3,5,5,3,3,5,5,5,5,52,0.0,0,True,True,False,True,False
67,288.0,3,1,1,1,2,2,2,3,3,3,3,2,3,3,51,0.0,0,False,False,False,True,False
40,1575.0,4,4,4,1,5,4,2,5,4,1,1,4,3,5,50,5.0,1,False,True,False,True,False
46,5253.0,1,1,1,1,4,4,4,4,5,3,5,4,4,4,76,28.0,1,True,False,False,False,False
22,1323.0,1,2,1,3,2,1,4,2,1,1,4,1,3,2,84,27.0,0,False,False,True,True,False
70,5517.0,4,5,5,5,2,2,2,4,4,3,4,1,4,3,59,7.0,0,False,False,False,False,False
66,2625.0,2,4,4,4,2,3,4,2,2,1,2,2,2,3,50,0.0,0,True,False,False,False,False
58,3784.5,2,2,2,2,4,5,4,4,4,4,4,3,4,5,97,28.0,1,False,False,False,False,False
48,1147.5,5,4,5,4,3,5,3,3,3,4,5,5,5,3,50,0.0,1,False,False,True,True,False
67,2194.5,4,4,4,4,1,2,3,2,2,4,2,3,2,3,50,0.0,0,False,False,True,False,True
46,1467.0,2,2,2,3,5,2,5,5,5,3,2,2,2,5,50,0.0,0,False,True,False,True,False
41,886.5,4,5,4,2,3,4,3,3,3,3,5,5,5,3,50,0.0,0,False,False,True,False,True
54,637.5,4,0,4,5,3,4,3,3,3,5,3,1,1,3,58,6.0,0,True,True,False,True,False
56,1389.0,2,2,2,2,5,4,4,5,5,5,5,3,5,3,71,13.0,1,True,False,False,False,False
85,513.0,2,4,2,5,1,2,4,4,4,2,4,4,4,1,168,107.0,0,False,False,True,True,False
44,1522.5,1,3,1,4,5,1,5,5,4,1,2,3,4,5,82,57.0,0,False,False,True,True,False
51,855.0,1,4,1,3,2,1,2,2,1,1,3,2,3,2,50,0.0,0,True,False,True,True,False
40,3090.0,1,1,1,1,4,5,4,4,5,3,4,3,4,4,50,0.0,1,True,False,False,False,False
66,5182.5,1,1,1,1,2,3,4,1,1,1,1,3,1,1,50,0.0,0,False,False,False,False,False
44,3199.5,3,3,3,2,1,3,1,1,3,5,5,5,3,1,85,22.0,0,False,True,False,False,True
35,546.0,2,4,2,3,5,2,2,5,5,2,4,4,5,5,97,48.0,0,False,True,False,True,False
35,609.0,3,0,3,5,1,3,1,1,2,1,2,5,2,1,50,0.0,0,False,True,False,True,False
70,3001.5,2,2,2,2,4,4,4,4,4,4,4,4,4,3,74,21.0,1,False,False,False,False,False
44,969.0,3,3,3,3,4,4,4,4,4,3,5,3,4,4,50,0.0,1,True,False,False,False,False
83,3637.5,5,5,5,2,1,5,1,1,4,2,4,3,4,1,65,0.0,1,True,False,True,False,True
73,2770.5,1,3,3,3,1,3,3,1,1,1,1,1,1,1,50,0.0,0,True,False,False,False,False
31,1221.0,2,0,2,5,1,2,1,1,3,5,4,3,4,1,50,0.0,0,True,False,True,True,False
88,487.5,1,2,2,2,1,1,1,1,2,4,3,3,4,1,51,0.0,0,True,False,False,True,False
58,3283.5,5,5,5,5,3,4,5,5,5,5,5,5,5,3,90,48.0,1,False,False,False,False,False
54,531.0,2,2,2,2,4,2,4,4,4,4,3,1,3,4,50,0.0,0,True,True,False,False,False
57,3432.0,3,3,3,1,1,3,1,1,5,5,5,5,5,1,50,0.0,0,False,True,False,False,False
41,5979.0,4,4,4,4,4,4,4,4,4,3,4,5,5,4,50,0.0,1,False,False,False,False,False
38,1291.5,2,4,2,3,4,2,2,4,5,3,4,5,5,4,50,40.0,0,False,False,True,True,False
61,5790.0,3,3,3,3,3,1,1,5,5,5,4,1,5,3,50,0.0,1,False,False,False,False,False
74,4014.0,1,1,1,1,5,5,5,5,5,5,5,3,5,5,50,0.0,1,False,False,False,False,False
64,1024.5,5,5,5,5,2,4,5,4,4,4,4,3,4,5,50,0.0,1,False,False,False,False,False
40,634.5,4,0,4,1,5,4,1,5,4,5,4,3,4,5,55,0.0,1,True,True,False,False,False
40,906.0,3,3,3,3,4,3,4,4,3,1,4,4,4,4,50,0.0,0,False,True,False,True,False
51,1530.0,2,2,2,2,2,2,2,2,3,4,3,2,4,2,62,0.0,0,False,False,False,True,False
53,1075.5,3,5,2,3,2,2,2,2,2,1,1,3,5,2,56,20.0,0,True,False,True,True,False
52,2631.0,1,1,2,1,4,4,4,3,3,4,3,5,3,5,50,0.0,1,False,False,False,False,False
56,3853.5,4,2,2,2,4,4,4,4,5,1,5,3,3,4,145,87.0,1,True,False,False,True,False
66,237.0,5,5,5,5,1,4,5,4,4,4,5,3,4,4,50,0.0,1,False,False,False,False,False
46,949.5,3,3,3,3,4,4,4,4,1,2,5,2,1,4,50,19.0,1,False,False,False,False,False
50,109.5,3,0,3,4,3,3,3,3,1,1,2,4,3,3,81,23.0,0,False,True,False,True,False
36,3756.0,3,1,3,1,3,1,2,4,3,2,2,2,1,2,50,1.0,0,True,False,True,True,False
28,5776.5,5,5,5,5,5,5,5,5,3,2,5,4,4,5,50,0.0,1,False,False,False,False,False
52,1209.0,2,4,2,1,2,2,2,2,2,3,5,2,5,2,50,0.0,0,False,False,True,True,False
35,1681.5,4,4,5,5,4,4,4,4,4,2,4,2,5,4,60,0.0,1,True,False,False,True,False
54,1203.0,1,5,0,4,0,3,3,4,3,4,3,3,4,3,190,158.0,0,False,False,True,True,False
79,903.0,2,4,2,4,5,4,4,3,3,2,3,1,3,3,50,0.0,0,False,False,True,True,False
75,1138.5,5,2,5,4,5,4,4,1,1,5,1,2,1,3,50,0.0,1,False,False,True,False,True
52,1956.0,2,1,1,1,2,3,2,2,4,1,4,1,1,2,50,0.0,1,False,False,False,True,False
25,1344.0,1,4,1,3,1,1,4,1,3,1,4,4,5,1,50,0.0,0,True,False,True,True,False
72,891.0,2,3,1,4,5,4,3,3,3,1,3,3,3,4,69,33.0,0,False,False,True,True,False
43,1450.5,3,5,3,1,4,3,4,4,3,3,4,4,5,4,50,0.0,0,True,False,True,True,False
65,1888.5,2,2,2,4,2,2,2,2,3,2,5,3,4,2,50,0.0,0,True,True,False,False,False
75,4491.0,5,5,5,5,2,4,5,4,4,4,4,4,4,3,50,0.0,1,True,False,False,False,False
71,3967.5,1,1,1,1,5,5,5,3,4,5,5,5,4,5,277,208.0,1,False,False,False,False,False
75,811.5,3,3,2,3,3,5,4,5,5,5,5,5,5,4,50,0.0,1,True,False,False,False,False
61,280.5,2,5,0,5,5,4,4,5,5,0,5,3,5,5,50,0.0,0,False,False,True,True,False
70,5212.5,2,2,2,2,5,5,4,5,5,5,5,3,5,4,121,64.0,1,False,False,False,False,False
49,1249.5,1,1,1,1,1,1,1,1,5,3,4,5,5,1,50,13.0,0,True,True,False,True,False
45,1192.5,3,3,3,4,5,3,5,5,2,5,4,2,3,5,50,0.0,0,False,True,False,True,False
85,303.0,3,5,5,5,3,3,3,3,3,2,3,4,3,3,77,29.0,0,True,False,False,True,False
41,772.5,4,4,4,4,2,4,2,2,4,3,4,4,4,2,50,0.0,1,False,True,False,False,False
40,784.5,2,0,2,3,4,2,4,4,4,3,5,4,4,4,50,0.0,0,True,True,False,False,False
63,4683.0,2,2,2,2,3,4,5,5,5,5,5,3,5,4,50,0.0,1,True,False,False,False,False
52,4825.5,4,4,4,4,4,4,5,5,5,5,5,3,5,4,50,1.0,1,True,False,False,False,False
55,1003.5,1,5,5,5,1,1,1,1,2,4,4,4,4,1,50,6.0,0,False,False,False,True,False
66,396.0,4,5,5,5,5,5,1,4,4,4,4,2,4,4,50,0.0,1,False,False,False,True,False
45,1099.5,2,2,2,3,3,2,5,3,4,4,4,4,5,3,50,0.0,0,True,True,False,False,False
74,1219.5,5,4,5,3,2,4,5,1,1,5,1,3,1,5,50,0.0,1,False,False,True,True,False
58,1008.0,2,4,2,1,3,2,3,3,5,4,5,4,4,3,58,0.0,0,True,False,True,True,False
70,2635.5,4,4,4,4,5,5,4,5,5,4,5,3,5,4,61,28.0,1,False,False,False,False,False
52,1900.5,5,0,0,5,4,0,4,4,3,5,5,3,4,4,50,0.0,1,False,True,False,False,False
27,100.5,3,5,3,1,3,3,3,3,3,3,4,5,4,3,131,90.0,0,True,False,True,True,False
34,528.0,1,4,1,3,5,1,5,5,3,4,5,3,4,5,50,0.0,0,False,False,True,True,False
57,388.5,3,1,1,1,2,3,3,3,3,3,3,3,3,2,50,0.0,0,True,False,False,False,False
44,2271.0,1,1,1,1,5,5,5,5,3,5,4,5,5,5,55,0.0,1,True,False,False,False,False
74,2992.5,2,1,2,3,1,2,1,1,1,5,2,3,3,1,55,0.0,0,True,False,True,True,False
84,724.5,2,5,2,3,5,2,5,5,4,4,5,4,5,5,50,0.0,0,True,False,True,True,False
44,1495.5,4,1,4,4,5,4,5,5,2,5,3,1,4,5,53,0.0,0,True,False,True,False,True
38,415.5,4,3,4,1,1,4,1,1,4,4,3,2,1,1,91,50.0,1,True,False,True,True,False
33,1011.0,1,4,1,3,5,1,5,5,3,3,4,3,4,5,50,0.0,0,False,False,True,True,False
31,2506.5,2,2,2,3,1,2,1,1,4,5,3,2,3,1,50,0.0,0,False,False,True,True,False
63,799.5,1,1,1,1,1,4,4,2,2,1,2,2,2,2,116,60.0,0,False,False,False,True,False
53,817.5,1,2,1,1,3,5,5,5,5,5,5,3,5,4,50,0.0,1,False,False,False,False,False
68,403.5,3,1,1,1,5,4,3,3,3,3,3,3,3,3,50,0.0,0,False,False,False,True,False
58,2256.0,3,2,2,2,5,1,2,3,3,3,3,3,3,1,91,28.0,0,True,False,False,False,False
44,976.5,2,2,2,1,4,2,5,4,3,4,5,3,5,4,73,21.0,0,True,True,False,False,False
59,1477.5,1,1,1,1,2,5,4,5,5,5,5,3,5,5,50,0.0,1,True,False,False,False,False
80,1552.5,1,4,1,2,1,1,1,1,4,3,5,5,5,1,50,3.0,0,True,False,True,True,False
31,4695.0,2,5,5,5,2,2,2,2,4,4,4,1,3,2,89,24.0,0,True,False,False,False,False
52,1450.5,2,1,1,1,2,2,2,2,4,5,3,4,4,2,50,0.0,0,False,False,False,True,False
70,187.5,3,2,3,2,4,3,5,4,4,3,2,4,3,4,51,6.0,0,False,True,False,True,False
32,235.5,2,5,2,1,3,2,3,3,5,3,4,4,4,3,50,6.0,0,True,False,True,True,False
44,1777.5,3,5,3,3,4,3,4,4,4,2,4,4,4,4,50,1.0,0,True,False,True,False,False
59,3256.5,4,4,4,4,5,5,5,4,4,5,4,3,4,3,133,61.0,1,False,False,False,False,False
73,1003.5,2,4,2,1,3,4,5,4,4,2,4,5,4,4,56,0.0,0,False,False,True,True,False
50,3568.5,1,1,1,1,2,4,5,4,4,4,4,4,4,5,50,0.0,1,True,False,False,False,False
50,3634.5,3,3,3,3,5,1,5,4,4,4,4,1,4,1,60,5.0,1,True,False,False,False,False
57,1324.5,2,2,2,2,2,2,2,2,4,1,3,4,3,2,94,46.0,0,True,False,False,True,False
66,3637.5,1,3,3,3,1,1,1,2,1,2,1,1,4,1,54,13.0,0,True,False,False,False,False
56,1203.0,1,2,3,2,1,1,1,1,2,3,2,1,2,1,90,39.0,0,True,False,False,True,False
61,586.5,2,4,4,4,2,2,2,2,2,5,4,5,1,2,50,4.0,1,True,False,False,True,False
55,4323.0,5,5,5,5,2,4,5,5,5,5,5,4,5,4,50,0.0,1,True,False,False,False,False
63,4593.0,5,5,5,5,1,3,3,5,5,5,4,4,5,2,50,0.0,1,True,False,False,False,False
57,2505.0,3,4,3,5,1,3,1,1,3,4,3,2,5,1,50,0.0,0,True,False,True,True,False
51,1419.0,2,2,2,3,2,2,2,2,4,3,5,5,4,2,50,0.0,0,True,True,False,False,False
35,4174.5,3,2,2,2,3,3,3,3,3,1,4,2,3,3,50,0.0,0,False,False,False,False,False
22,1798.5,4,5,4,3,5,4,5,5,1,1,3,5,4,5,50,16.0,0,False,False,True,True,False
42,1308.0,3,3,3,4,5,3,5,5,3,4,4,1,3,5,58,0.0,0,False,True,False,False,False
75,814.5,2,1,2,2,2,2,2,2,4,5,1,4,2,2,84,13.0,0,True,False,True,True,False
65,640.5,3,4,2,2,3,3,3,3,1,5,3,2,3,3,50,0.0,0,True,False,False,False,True
39,444.0,3,5,3,3,1,3,1,1,3,5,5,3,5,1,50,0.0,0,True,False,True,True,False
48,3781.5,1,2,1,3,4,1,4,4,2,1,3,2,4,4,50,0.0,0,False,False,True,True,False
57,1123.5,3,3,3,3,2,4,4,4,4,5,4,3,4,3,50,0.0,1,False,False,False,False,False
56,430.5,4,4,4,4,3,4,5,4,4,4,4,5,4,3,50,9.0,1,True,False,False,False,False
23,612.0,1,4,1,2,2,1,2,2,3,5,5,4,5,2,50,0.0,0,False,False,True,False,True
38,1480.5,4,4,4,3,3,4,3,3,5,3,1,2,4,3,50,0.0,1,True,True,False,True,False
35,844.5,4,0,3,2,5,3,5,5,4,5,4,5,5,5,61,0.0,1,True,True,False,True,False
37,819.0,2,3,3,3,2,2,3,2,3,1,3,4,3,2,50,0.0,0,False,False,False,True,False
63,4189.5,0,4,1,4,5,5,5,2,2,2,2,4,2,4,56,6.0,1,True,False,False,False,False
46,2124.0,2,3,2,4,5,2,5,5,3,4,4,4,5,5,50,0.0,0,False,False,True,True,False
31,4822.5,4,4,4,4,4,3,4,4,4,2,4,1,4,4,50,11.0,0,False,False,False,False,False
58,1419.0,5,5,5,5,3,5,4,5,5,5,5,4,5,4,50,0.0,1,True,False,False,False,False
50,3346.5,4,4,4,4,3,5,4,4,4,4,4,3,4,3,50,0.0,1,True,False,False,False,False
47,1567.5,1,1,1,2,4,1,4,4,1,2,2,4,1,4,50,0.0,0,False,False,True,True,False
36,1764.0,4,3,3,4,5,4,5,5,4,2,3,5,4,5,54,21.0,1,False,True,False,True,False
92,405.0,2,1,1,3,4,4,4,2,2,2,2,2,2,2,50,5.0,0,True,True,False,False,False
58,4624.5,2,2,2,2,2,3,1,5,5,5,5,3,5,2,50,0.0,1,False,False,False,False,False
69,1620.0,1,1,1,1,3,4,5,5,5,5,5,4,5,5,50,0.0,1,True,False,False,False,False
59,336.0,2,5,2,3,5,4,5,1,1,2,1,3,1,5,50,0.0,0,False,False,True,True,False
41,2281.5,5,5,5,4,2,5,2,2,4,4,4,4,4,2,50,0.0,1,False,True,False,False,False
49,1174.5,3,3,2,3,4,3,2,3,3,3,3,2,3,2,50,0.0,1,True,False,False,False,False
60,537.0,2,2,2,2,2,5,4,4,4,4,4,5,4,3,116,58.0,1,True,False,False,False,False
68,5439.0,3,3,3,3,4,4,5,5,5,5,5,4,5,5,50,0.0,1,True,False,False,False,False
85,163.5,3,3,3,3,2,4,4,4,4,4,5,5,4,4,53,3.0,1,False,False,False,False,False
41,598.5,2,4,3,3,1,3,1,1,5,3,5,3,5,1,50,0.0,0,True,False,True,True,False
37,505.5,2,1,1,1,2,2,1,2,2,5,4,2,3,2,50,0.0,0,False,False,False,False,True
64,1852.5,3,3,3,5,2,3,3,2,4,4,4,5,4,2,69,108.0,0,True,True,False,False,False
47,1090.5,3,4,2,4,3,2,3,3,1,2,2,2,3,3,88,25.0,0,False,False,False,False,False
49,1614.0,1,0,0,3,4,4,4,3,3,0,3,1,3,4,50,0.0,0,True,False,False,False,False
44,4017.0,1,1,1,1,4,4,4,4,1,2,3,3,3,4,108,58.0,1,False,False,False,False,False
54,336.0,4,4,4,4,4,4,4,5,5,5,5,3,5,3,50,0.0,1,True,False,False,False,False
71,4791.0,2,2,2,2,2,4,4,5,5,4,5,4,5,5,50,0.0,1,False,False,False,False,False
54,1041.0,1,1,1,4,3,1,3,3,2,1,1,3,1,3,50,0.0,0,True,True,False,True,False
40,739.5,3,4,4,4,3,3,3,3,1,2,4,2,3,3,50,0.0,0,True,False,False,False,False
57,609.0,5,5,5,5,5,4,5,5,5,5,5,5,5,5,50,0.0,1,True,False,False,False,False
71,558.0,1,1,1,1,2,5,4,5,5,5,5,5,5,3,110,61.0,1,True,False,False,False,False
50,5073.0,1,1,1,1,4,5,4,4,4,4,4,5,4,5,50,0.0,1,False,False,False,False,False
56,276.0,2,2,2,2,2,4,4,4,4,4,5,5,4,3,50,0.0,1,True,False,False,False,False
65,3724.5,4,4,4,4,3,4,5,4,4,5,4,3,4,3,69,25.0,1,False,False,False,False,False
70,5746.5,2,2,2,2,2,4,4,5,5,5,5,4,5,4,55,0.0,1,False,False,False,False,False
80,3295.5,3,3,3,3,2,2,4,5,5,5,3,3,5,2,53,5.0,1,False,False,False,False,False
48,3712.5,4,4,4,4,2,2,2,4,2,4,5,2,3,2,50,0.0,1,False,False,False,False,False
83,321.0,2,0,2,4,4,4,5,1,1,2,1,4,1,5,50,0.0,0,False,False,True,False,True
64,1396.5,2,5,2,3,5,2,5,5,3,3,5,4,4,5,100,36.0,0,True,False,True,True,False
71,2320.5,3,4,4,4,3,4,3,3,3,2,3,1,3,3,50,0.0,0,False,False,False,False,False
52,2695.5,4,5,3,5,5,2,1,4,4,4,4,4,4,4,50,0.0,0,True,False,False,False,False
60,5103.0,3,3,3,3,4,5,5,4,4,4,4,4,4,5,52,0.0,1,True,False,False,False,False
71,5433.0,3,3,3,3,4,5,4,3,3,3,3,3,3,5,64,24.0,1,True,False,False,False,False
68,1155.0,2,2,2,2,3,4,4,5,5,5,5,5,5,5,50,0.0,1,True,False,False,False,False
81,811.5,2,4,2,1,5,5,4,5,5,2,5,3,5,4,50,0.0,0,False,False,True,True,False
71,879.0,3,1,3,3,5,3,5,5,3,4,3,3,3,5,51,0.0,0,False,True,False,True,False
33,1293.0,2,2,2,2,4,4,4,4,5,2,5,5,5,4,50,0.0,1,True,False,False,False,False
55,147.0,2,0,2,3,4,2,4,4,3,3,4,3,5,4,64,23.0,0,True,True,False,True,False
59,903.0,3,2,2,2,3,3,3,3,1,3,3,4,4,3,51,0.0,0,True,False,False,True,False
83,3847.5,5,2,5,3,1,4,3,3,3,5,3,2,3,3,50,0.0,1,False,False,True,True,False
46,2458.5,1,1,1,1,3,4,3,3,5,5,4,4,5,3,51,2.0,1,True,False,False,False,False
74,2616.0,5,5,5,5,5,3,4,5,5,5,5,5,5,3,50,24.0,1,True,False,False,False,False
37,1300.5,4,0,3,4,4,3,4,4,3,5,4,4,4,4,53,0.0,1,False,True,False,False,False
49,586.5,2,5,2,4,2,2,2,2,4,2,3,3,4,2,50,0.0,0,False,False,True,True,False
75,2265.0,1,1,1,1,5,5,3,4,4,4,4,4,4,3,143,77.0,1,False,False,False,False,False
69,1875.0,4,1,4,2,3,2,2,4,4,4,4,3,4,3,173,120.0,0,False,False,True,True,False
61,3273.0,3,3,3,3,4,5,3,5,5,5,5,4,5,1,50,0.0,1,True,False,False,False,False
45,1018.5,2,1,1,2,4,1,2,4,2,3,2,3,2,4,58,0.0,0,False,False,True,True,False
71,187.5,1,1,4,1,5,4,4,5,5,5,4,5,5,3,69,17.0,1,True,False,False,False,False
73,2659.5,4,4,4,4,3,4,4,5,5,4,5,5,5,4,50,0.0,1,False,False,False,False,False
84,1657.5,1,4,1,4,3,4,4,4,4,1,4,1,4,1,70,28.0,0,False,False,True,True,False
46,2299.5,4,4,4,4,5,5,5,5,5,2,4,1,4,5,50,0.0,1,False,False,False,False,False
45,960.0,0,0,0,1,4,0,4,4,4,5,3,1,4,4,56,23.0,1,False,False,False,True,False
73,2421.0,3,5,5,5,3,3,3,2,2,2,3,2,2,3,50,0.0,0,True,False,False,False,False
35,1507.5,2,2,2,3,2,2,5,2,5,5,5,3,5,2,67,26.0,0,True,True,False,True,False
48,3069.0,4,4,4,4,5,5,5,5,4,4,5,3,5,5,50,0.0,1,True,False,False,False,False
58,640.5,5,5,3,3,5,3,5,5,5,5,5,3,5,2,51,0.0,1,False,False,False,True,False
38,679.5,4,4,4,4,5,4,5,5,5,2,5,4,4,5,50,0.0,1,True,True,False,False,False
42,1419.0,2,4,2,3,1,2,1,1,3,2,3,3,4,1,69,3.0,0,True,False,True,True,False
51,3567.0,3,3,3,3,2,4,3,4,4,4,4,4,4,5,60,0.0,1,False,False,False,False,False
